codigo_anvisa,registro,nome,cnpj,razao_social
1889,105770128,ULCITRAT,47100862000150,LABORATIL FARMACEUTICA LTDA
6339,105770152,UROXAZOL-N,47100862000150,LABORATIL FARMACEUTICA LTDA
237,105770056,VIETA,47100862000150,LABORATIL FARMACEUTICA LTDA
412645,100577005,VISALMIN,47100862000150,LABORATIL FARMACEUTICA LTDA
361689,105770057,VISIPLEX,47100862000150,LABORATIL FARMACEUTICA LTDA
763497,105770194,VITATONUS,47100862000150,LABORATIL FARMACEUTICA LTDA
1835,105770069,VITATONUS DEXA,47100862000150,LABORATIL FARMACEUTICA LTDA
3412,105770159,VOLTAFLAN,47100862000150,LABORATIL FARMACEUTICA LTDA
674673,105770073,VOLTRIX,47100862000150,LABORATIL FARMACEUTICA LTDA
527659,105770193,atenolol,47100862000150,LABORATIL FARMACEUTICA LTDA
426379,105770185,dipirona sódica,47100862000150,LABORATIL FARMACEUTICA LTDA
412825,105770182,sulfato de salbutamol,47100862000150,LABORATIL FARMACEUTICA LTDA
8426,105770121,ÁCIDO ACETILSALICÍLICO,47100862000150,LABORATIL FARMACEUTICA LTDA
904422,116370099,ACIDO TRANEXAMICO,58430828000160,BLAU FARMACÊUTICA S.A.
820784,116370129,ACIDO ZOLEDRONICO,58430828000160,BLAU FARMACÊUTICA S.A.
902740,116370084,AGUA PARA INJETAVEIS,58430828000160,BLAU FARMACÊUTICA S.A.
588,116370049,ALBUMAX,58430828000160,BLAU FARMACÊUTICA S.A.
590,116370005,ALBUMINA HUMANA,58430828000160,BLAU FARMACÊUTICA S.A.
587,116370009,ALBUMINA HUMANA 20%,58430828000160,BLAU FARMACÊUTICA S.A.
276780,116370059,ALFAEPOETINA,58430828000160,BLAU FARMACÊUTICA S.A.
281106,116370057,ALFAINTERFERONA 2A,58430828000160,BLAU FARMACÊUTICA S.A.
903877,116370107,AMICILON,58430828000160,BLAU FARMACÊUTICA S.A.
3584436,116370202,AMPCTAN,58430828000160,BLAU FARMACÊUTICA S.A.
314,116370034,ANCLOMAX,58430828000160,BLAU FARMACÊUTICA S.A.
8007,116370019,ANFUGINE,58430828000160,BLAU FARMACÊUTICA S.A.
8035,116370029,ANFUGITAK,58430828000160,BLAU FARMACÊUTICA S.A.
6251,116370032,ANFUGITARIN,58430828000160,BLAU FARMACÊUTICA S.A.
889,116370047,ANTITROMBINA HUMANA,58430828000160,BLAU FARMACÊUTICA S.A.
904415,116370108,ARICILINA,58430828000160,BLAU FARMACÊUTICA S.A.
903458,116370118,ARIFENICOL,58430828000160,BLAU FARMACÊUTICA S.A.
903462,116370119,ARISCORTEN,58430828000160,BLAU FARMACÊUTICA S.A.
903636,116370121,ARISTOPRAMIDA,58430828000160,BLAU FARMACÊUTICA S.A.
3619942,116370207,AROTHAZY,58430828000160,BLAU FARMACÊUTICA S.A.
902140,116370088,ATROPION,58430828000160,BLAU FARMACÊUTICA S.A.
3692397,116370215,AZMID,58430828000160,BLAU FARMACÊUTICA S.A.
413823,116370061,Aciclovir,58430828000160,BLAU FARMACÊUTICA S.A.
1497,116370014,B -PLATIN,58430828000160,BLAU FARMACÊUTICA S.A.
419775,116370040,BLAUBIMAX,58430828000160,BLAU FARMACÊUTICA S.A.
4994,116370006,BLAUFERON A,58430828000160,BLAU FARMACÊUTICA S.A.
4996,116370007,BLAUFERON-B,58430828000160,BLAU FARMACÊUTICA S.A.
1291387,116370161,BLAUIMUNO,58430828000160,BLAU FARMACÊUTICA S.A.
4955,116370048,BLAUIMUNO,58430828000160,BLAU FARMACÊUTICA S.A.
3706090,116370219,BLAUTOX,58430828000160,BLAU FARMACÊUTICA S.A.
972256,116370143,BOTULIM,58430828000160,BLAU FARMACÊUTICA S.A.
3671523,116370216,BOZEMYB,58430828000160,BLAU FARMACÊUTICA S.A.
904412,116370122,BROMUC,58430828000160,BLAU FARMACÊUTICA S.A.
1972,116370039,C-PLATIN,58430828000160,BLAU FARMACÊUTICA S.A.
904425,116370100,CEFALOTINA SÓDICA,58430828000160,BLAU FARMACÊUTICA S.A.
903022,116370110,CEFARISTON,58430828000160,BLAU FARMACÊUTICA S.A.
903928,116370123,CEFOXITINA SÓDICA,58430828000160,BLAU FARMACÊUTICA S.A.
3386576,116370182,CEFTAZIDIMA PENTAIDRATADA,58430828000160,BLAU FARMACÊUTICA S.A.
901662,116370080,CEFTAZIDON,58430828000160,BLAU FARMACÊUTICA S.A.
3386737,116370188,CEFTON,58430828000160,BLAU FARMACÊUTICA S.A.
902176,116370087,CEFTON,58430828000160,BLAU FARMACÊUTICA S.A.
3373436,116370179,CEFTRIAXONA DISSÓDICA,58430828000160,BLAU FARMACÊUTICA S.A.
903374,116370109,CIFLOXTRON,58430828000160,BLAU FARMACÊUTICA S.A.
903444,116370098,CILINON,58430828000160,BLAU FARMACÊUTICA S.A.
903009,116370097,CINTON,58430828000160,BLAU FARMACÊUTICA S.A.
141044,116370052,CITARAX,58430828000160,BLAU FARMACÊUTICA S.A.
902432,116370091,CLAFORDIL,58430828000160,BLAU FARMACÊUTICA S.A.
3570465,116370192,CLARILIB,58430828000160,BLAU FARMACÊUTICA S.A.
903011,116370103,CLINDARIX,58430828000160,BLAU FARMACÊUTICA S.A.
901925,116370090,CLORETO DE POTÁSSIO,58430828000160,BLAU FARMACÊUTICA S.A.
784044,116370077,CLORIDRATO DE GENCITABINA,58430828000160,BLAU FARMACÊUTICA S.A.
901953,116370092,CLORIDRATO DE VANCOMICINA,58430828000160,BLAU FARMACÊUTICA S.A.
3104,116370004,"COMPLEXO PROTROMBINICO HUMANO PPSB DE 250 UI,500 UI E 100OUI",58430828000160,BLAU FARMACÊUTICA S.A.
3118,116370003,CONCENTRADO DE FATOR VIII DE 250 UI 500 E 1000 UI,58430828000160,BLAU FARMACÊUTICA S.A.
3672581,116370218,CYTOVINEX,58430828000160,BLAU FARMACÊUTICA S.A.
2107138,116370173,DEXPERTA,58430828000160,BLAU FARMACÊUTICA S.A.
903402,116370104,DICLOFENACO SÓDICO,58430828000160,BLAU FARMACÊUTICA S.A.
3487,116370042,DIDANOSIN,58430828000160,BLAU FARMACÊUTICA S.A.
3309785,116370177,DNAREN,58430828000160,BLAU FARMACÊUTICA S.A.
902756,116370086,DNAREN,58430828000160,BLAU FARMACÊUTICA S.A.
902775,116370085,DOBUTARISTON,58430828000160,BLAU FARMACÊUTICA S.A.
902431,116370094,DOCLAXIN,58430828000160,BLAU FARMACÊUTICA S.A.
902826,116370120,DOPABANE,58430828000160,BLAU FARMACÊUTICA S.A.
8008,116370018,DUOZOL,58430828000160,BLAU FARMACÊUTICA S.A.
902783,116370081,EFRINALIN,58430828000160,BLAU FARMACÊUTICA S.A.
3706868,116370220,EPTOMYDEX,58430828000160,BLAU FARMACÊUTICA S.A.
4001,116370036,EPÓSIDO,58430828000160,BLAU FARMACÊUTICA S.A.
3853,116370024,ERITROMAX,58430828000160,BLAU FARMACÊUTICA S.A.
761247,116370076,ETOMIDATO,58430828000160,BLAU FARMACÊUTICA S.A.
435494,116370071,Enoxalow,58430828000160,BLAU FARMACÊUTICA S.A.
4090,116370035,FANCLOMAX,58430828000160,BLAU FARMACÊUTICA S.A.
4093,116370008,FATOR ANTI-HEMOFILICO IX,58430828000160,BLAU FARMACÊUTICA S.A.
4094,116370010,FATOR ANTI-HEMOFILICO VIII,58430828000160,BLAU FARMACÊUTICA S.A.
4095,116370043,FATOR ANTI-HEMOFÍLICO IX,58430828000160,BLAU FARMACÊUTICA S.A.
902165,116370093,FAZOLON,58430828000160,BLAU FARMACÊUTICA S.A.
1058870,116370138,FERROPURUM,58430828000160,BLAU FARMACÊUTICA S.A.
272277,116370058,FILGRASTINE,58430828000160,BLAU FARMACÊUTICA S.A.
846561,116370128,FLUTAMIDA,58430828000160,BLAU FARMACÊUTICA S.A.
902827,116370125,FUNGICIDEN,58430828000160,BLAU FARMACÊUTICA S.A.
3309855,116370178,FUROSETRON,58430828000160,BLAU FARMACÊUTICA S.A.
903019,116370124,FUROSETRON,58430828000160,BLAU FARMACÊUTICA S.A.
4480,116370037,GANVIRAX,58430828000160,BLAU FARMACÊUTICA S.A.
902444,116370083,GLICONATO DE CALCIO,58430828000160,BLAU FARMACÊUTICA S.A.
489398,116370069,HEPAMAX-S,58430828000160,BLAU FARMACÊUTICA S.A.
3386830,116370183,HICOVAN,58430828000160,BLAU FARMACÊUTICA S.A.
903006,116370095,HIOARISTON,58430828000160,BLAU FARMACÊUTICA S.A.
4963,116370044,IMUNOGLOBULIN,58430828000160,BLAU FARMACÊUTICA S.A.
4945,116370038,IMUNOGLOBULINA ANTITETANICA,58430828000160,BLAU FARMACÊUTICA S.A.
4965,116370016,IMUNOGLOBULINA HUMANA NORMAL 6%,58430828000160,BLAU FARMACÊUTICA S.A.
4970,116370015,IMUNONOGLOBULINA HUMANA 5%,58430828000160,BLAU FARMACÊUTICA S.A.
3593239,116370205,LETHOZY,58430828000160,BLAU FARMACÊUTICA S.A.
5977,116370012,LEUCOCITIM,58430828000160,BLAU FARMACÊUTICA S.A.
5292,116370031,LEVORIN,58430828000160,BLAU FARMACÊUTICA S.A.
3493495,116370185,LIFOS,58430828000160,BLAU FARMACÊUTICA S.A.
903637,116370112,LINATRON,58430828000160,BLAU FARMACÊUTICA S.A.
902476,116370089,MAGNOSTON,58430828000160,BLAU FARMACÊUTICA S.A.
579631,116370070,MESNA,58430828000160,BLAU FARMACÊUTICA S.A.
903684,116370116,METAXON,58430828000160,BLAU FARMACÊUTICA S.A.
5868,116370033,METREXATO,58430828000160,BLAU FARMACÊUTICA S.A.
903673,116370117,MINOTON,58430828000160,BLAU FARMACÊUTICA S.A.
846051,116370137,MTX,58430828000160,BLAU FARMACÊUTICA S.A.
3632458,116370209,NEOSTHY,58430828000160,BLAU FARMACÊUTICA S.A.
2923,116370017,NOVASUTIN,58430828000160,BLAU FARMACÊUTICA S.A.
2092654,116370175,NOXX,58430828000160,BLAU FARMACÊUTICA S.A.
637110,116370072,OCITOCINA,58430828000160,BLAU FARMACÊUTICA S.A.
2765,116370041,ONTRAX,58430828000160,BLAU FARMACÊUTICA S.A.
903707,116370096,OPRAZON,58430828000160,BLAU FARMACÊUTICA S.A.
3585629,116370193,OXA-PLATIN,58430828000160,BLAU FARMACÊUTICA S.A.
1185449,116370152,OXA-PLATIN,58430828000160,BLAU FARMACÊUTICA S.A.
805812,116370135,OXALIPLATINA,58430828000160,BLAU FARMACÊUTICA S.A.
903652,116370111,OXANON,58430828000160,BLAU FARMACÊUTICA S.A.
2583296,116370169,Ontrax,58430828000160,BLAU FARMACÊUTICA S.A.
1309387,116370163,Oxaliplatina,58430828000160,BLAU FARMACÊUTICA S.A.
729729,116370126,PACLITAXEL,58430828000160,BLAU FARMACÊUTICA S.A.
922362,116370127,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO,58430828000160,BLAU FARMACÊUTICA S.A.
903876,116370115,PENKARON,58430828000160,BLAU FARMACÊUTICA S.A.
3404861,116370184,PIPERAZAM,58430828000160,BLAU FARMACÊUTICA S.A.
3588876,116370195,POLY B,58430828000160,BLAU FARMACÊUTICA S.A.
3585651,116370194,PREMEXEDE,58430828000160,BLAU FARMACÊUTICA S.A.
3668168,116370212,PREMEXEDE,58430828000160,BLAU FARMACÊUTICA S.A.
143913,116370056,PRESERV,58430828000160,BLAU FARMACÊUTICA S.A.
7129,116370046,PROFOLEN,58430828000160,BLAU FARMACÊUTICA S.A.
8400,116370026,REVIRAX,58430828000160,BLAU FARMACÊUTICA S.A.
7226,116370030,RIBAVIRIN,58430828000160,BLAU FARMACÊUTICA S.A.
903902,116370105,SUCCINATO SODICO DE HIDROCORTISONA,58430828000160,BLAU FARMACÊUTICA S.A.
901940,116370078,SUCCITRAT,58430828000160,BLAU FARMACÊUTICA S.A.
2034,116370027,TAXOFEN,58430828000160,BLAU FARMACÊUTICA S.A.
125674,116370028,TEFLUT,58430828000160,BLAU FARMACÊUTICA S.A.
1070046,116370131,TEFLUT,58430828000160,BLAU FARMACÊUTICA S.A.
903919,116370102,TEICOSTON,58430828000160,BLAU FARMACÊUTICA S.A.
903892,116370106,TIOCOLCHICOSÍDEO,58430828000160,BLAU FARMACÊUTICA S.A.
413424,116370060,TIOCONAZOL,58430828000160,BLAU FARMACÊUTICA S.A.
3632104,116370208,TOXXEL,58430828000160,BLAU FARMACÊUTICA S.A.
904441,116370101,TRIAXTON,58430828000160,BLAU FARMACÊUTICA S.A.
141121,116370053,UROQUINASE,58430828000160,BLAU FARMACÊUTICA S.A.
409034,116370064,VACINA CONTRA  GRIPE,58430828000160,BLAU FARMACÊUTICA S.A.
410364,116370065,VACINA ORAL CONTRA POLIOMIELITE,58430828000160,BLAU FARMACÊUTICA S.A.
903923,116370114,VANCOSON,58430828000160,BLAU FARMACÊUTICA S.A.
903399,116370113,VASOTON,58430828000160,BLAU FARMACÊUTICA S.A.
901946,116370079,VIKATRON,58430828000160,BLAU FARMACÊUTICA S.A.
902790,116370082,VITARISTON C,58430828000160,BLAU FARMACÊUTICA S.A.
3293,116370045,VOLUMAX D 40,58430828000160,BLAU FARMACÊUTICA S.A.
3292,116370022,VOLUMAX D 40G,58430828000160,BLAU FARMACÊUTICA S.A.
3297,116370021,VOLUMAX D-70 G,58430828000160,BLAU FARMACÊUTICA S.A.
3296,116370020,VOLUMAX D-70 NaCL,58430828000160,BLAU FARMACÊUTICA S.A.
665,116370023,VOLUMAX HES,58430828000160,BLAU FARMACÊUTICA S.A.
5222,116370025,VUDIRAX,58430828000160,BLAU FARMACÊUTICA S.A.
3692993,116370214,ZORVY,58430828000160,BLAU FARMACÊUTICA S.A.
3695484,116370217,ZORVY CREME,58430828000160,BLAU FARMACÊUTICA S.A.
557161,116370073,acetilcisteina,58430828000160,BLAU FARMACÊUTICA S.A.
2936929,116370213,aciclovir,58430828000160,BLAU FARMACÊUTICA S.A.
1291395,116370164,aciclovir sódico,58430828000160,BLAU FARMACÊUTICA S.A.
1309395,116370186,ampicilina sódica + sulbactam sódico,58430828000160,BLAU FARMACÊUTICA S.A.
1430654,116370191,anastrozol,58430828000160,BLAU FARMACÊUTICA S.A.
2190581,116370198,azacitidina,58430828000160,BLAU FARMACÊUTICA S.A.
1577373,116370189,bicalutamida,58430828000160,BLAU FARMACÊUTICA S.A.
1747360,116370200,bortezomibe,58430828000160,BLAU FARMACÊUTICA S.A.
3386414,116370181,cefazolina sódica,58430828000160,BLAU FARMACÊUTICA S.A.
3207840,116370174,ceftriaxona dissódica hemieptaidratada,58430828000160,BLAU FARMACÊUTICA S.A.
1095867,116370136,ceftriaxona dissódica hemieptaidratada,58430828000160,BLAU FARMACÊUTICA S.A.
1038618,116370130,citrato de tamoxifeno,58430828000160,BLAU FARMACÊUTICA S.A.
1143109,116370139,cloridrato de dobutamina,58430828000160,BLAU FARMACÊUTICA S.A.
1275478,116370159,cloridrato de irinotecano,58430828000160,BLAU FARMACÊUTICA S.A.
449750,116370068,cloridrato de lidocaína,58430828000160,BLAU FARMACÊUTICA S.A.
714643,116370146,cloridrato de ondansetrona,58430828000160,BLAU FARMACÊUTICA S.A.
1283262,116370162,dacarbazina,58430828000160,BLAU FARMACÊUTICA S.A.
2089988,116370201,docetaxel,58430828000160,BLAU FARMACÊUTICA S.A.
2700751,116370199,fulvestranto,58430828000160,BLAU FARMACÊUTICA S.A.
738627,116370160,furosemida,58430828000160,BLAU FARMACÊUTICA S.A.
2064315,116370190,hidroxiureia,58430828000160,BLAU FARMACÊUTICA S.A.
1376475,116370172,letrozol,58430828000160,BLAU FARMACÊUTICA S.A.
1320657,116370187,meropeném,58430828000160,BLAU FARMACÊUTICA S.A.
783068,116370134,metilsulfato de neostigmina,58430828000160,BLAU FARMACÊUTICA S.A.
1144113,116370142,metotrexato,58430828000160,BLAU FARMACÊUTICA S.A.
413012,116370062,nitrato de miconazol,58430828000160,BLAU FARMACÊUTICA S.A.
1317997,116370165,omeprazol sódico,58430828000160,BLAU FARMACÊUTICA S.A.
2583603,116370168,ondansetrona,58430828000160,BLAU FARMACÊUTICA S.A.
1143577,116370141,oxacilina sódica,58430828000160,BLAU FARMACÊUTICA S.A.
1218161,116370153,pemetrexede dissódico hemipentaidratado,58430828000160,BLAU FARMACÊUTICA S.A.
1153717,116370144,propofol,58430828000160,BLAU FARMACÊUTICA S.A.
1291738,116370157,succinato sódico de metilprednisolona,58430828000160,BLAU FARMACÊUTICA S.A.
2107137,116370170,sugamadex sódico,58430828000160,BLAU FARMACÊUTICA S.A.
1723138,116370171,sulfato de polimixina B,58430828000160,BLAU FARMACÊUTICA S.A.
2456086,116370203,temozolomida,58430828000160,BLAU FARMACÊUTICA S.A.
2788630,116370206,temozolomida,58430828000160,BLAU FARMACÊUTICA S.A.
3349869,116370204,tigeciclina,58430828000160,BLAU FARMACÊUTICA S.A.
714200,116370145,trometamol cetorolaco,58430828000160,BLAU FARMACÊUTICA S.A.
408189,116370063,vacina conjugada meningocócica do grupo C ( CRM 197 ),58430828000160,BLAU FARMACÊUTICA S.A.
3374199,116370180,ácido clavulânico + amoxicilina,58430828000160,BLAU FARMACÊUTICA S.A.
6642,105350109,ACETITOL,17115437000173,LABORATÓRIO GLOBO SA
355,105350087,ACIDO ACETILSALICILICO,17115437000173,LABORATÓRIO GLOBO SA
560,105350073,ALBENIX,17115437000173,LABORATÓRIO GLOBO SA
137531,105350082,AMINOFILON,17115437000173,LABORATÓRIO GLOBO SA
374581,105350075,AMOXICAP,17115437000173,LABORATÓRIO GLOBO SA
623369,105350163,AMOXICILINA,17115437000173,LABORATÓRIO GLOBO SA
3843,105350032,AMPICINAL,17115437000173,LABORATÓRIO GLOBO SA
802,105350099,AMPLAL,17115437000173,LABORATÓRIO GLOBO SA
6686,105350103,ANAGRIPE,17115437000173,LABORATÓRIO GLOBO SA
368805,105350019,ANEMICAP PLUS,17115437000173,LABORATÓRIO GLOBO SA
165221,105350005,ANEMIPLUS,17115437000173,LABORATÓRIO GLOBO SA
926,105350112,ANGITENS,17115437000173,LABORATÓRIO GLOBO SA
671659,105350173,ASCARIZOLE,17115437000173,LABORATÓRIO GLOBO SA
515565,105350146,Amoxicilina,17115437000173,LABORATÓRIO GLOBO SA
521080,105350155,Amoxicilina,17115437000173,LABORATÓRIO GLOBO SA
569486,105350153,Amplogin,17115437000173,LABORATÓRIO GLOBO SA
6069,105350093,BACINANTRAT,17115437000173,LABORATÓRIO GLOBO SA
1087,105350088,BENZIN,17115437000173,LABORATÓRIO GLOBO SA
573604,105350161,BETRIX,17115437000173,LABORATÓRIO GLOBO SA
588876,105350150,BROMETO DE IPRATRÓPIO,17115437000173,LABORATÓRIO GLOBO SA
1389,105350104,CAPTOCORD,17115437000173,LABORATÓRIO GLOBO SA
1040531,105350181,CAPTOPRIL,17115437000173,LABORATÓRIO GLOBO SA
3523,105350115,CARDGOX,17115437000173,LABORATÓRIO GLOBO SA
1271711,105350213,CASTANHA DA INDIA GLOBO,17115437000173,LABORATÓRIO GLOBO SA
1583,105350089,CEFALEXINA,17115437000173,LABORATÓRIO GLOBO SA
141041,105350079,CETOMICOSS,17115437000173,LABORATÓRIO GLOBO SA
863252,105350176,CETOMICOSS,17115437000173,LABORATÓRIO GLOBO SA
141042,105350126,CETOTIFENO,17115437000173,LABORATÓRIO GLOBO SA
1921,105350108,CINAFAR,17115437000173,LABORATÓRIO GLOBO SA
33,105350113,CIPROFLOXATRIN,17115437000173,LABORATÓRIO GLOBO SA
1020123,105350179,CIPROFLOXATRIN,17115437000173,LABORATÓRIO GLOBO SA
2259,105350122,CLORETO DE SODIO+ CLORETO DE POTASSIO  + ASSOCIACOES,17115437000173,LABORATÓRIO GLOBO SA
508453,105350140,CLORIDRATO DE CIPROFLOXACINO,17115437000173,LABORATÓRIO GLOBO SA
649270,105350169,CLORIDRATO DE DOXICICLINA,17115437000173,LABORATÓRIO GLOBO SA
707078,105350170,CLORIDRATO DE HIDROXIZINE,17115437000173,LABORATÓRIO GLOBO SA
2908,105350036,CLORIDRATO DE TETRACICLINA,17115437000173,LABORATÓRIO GLOBO SA
1204527,105350199,CLOTRIMAZOL,17115437000173,LABORATÓRIO GLOBO SA
587799,105350149,Ciclopirox- olamina,17115437000173,LABORATÓRIO GLOBO SA
526673,105350141,Cloridrato de Bromexina,17115437000173,LABORATÓRIO GLOBO SA
646189,105350166,DERMONASE,17115437000173,LABORATÓRIO GLOBO SA
3251,105350084,DEXAMETRAT,17115437000173,LABORATÓRIO GLOBO SA
645447,105350165,DICLORIDRATO DE CETIRIZINA,17115437000173,LABORATÓRIO GLOBO SA
864759,105350232,DIGLIXX,17115437000173,LABORATÓRIO GLOBO SA
3646949,105350242,DIGLUSS,17115437000173,LABORATÓRIO GLOBO SA
1147482,105350208,DIOHESP,17115437000173,LABORATÓRIO GLOBO SA
3662218,105350243,Diaglits,17115437000173,LABORATÓRIO GLOBO SA
450765,105350037,ERIMICINA,17115437000173,LABORATÓRIO GLOBO SA
8412,105350101,EXCIVIT,17115437000173,LABORATÓRIO GLOBO SA
1181790,105350197,FEBRIDOR,17115437000173,LABORATÓRIO GLOBO SA
6995,105350117,FERROTRIX,17115437000173,LABORATÓRIO GLOBO SA
95,105350118,FLAMACORTEN,17115437000173,LABORATÓRIO GLOBO SA
866151,105350217,FLAMAPE,17115437000173,LABORATÓRIO GLOBO SA
426819,105350136,FLAMAPROX,17115437000173,LABORATÓRIO GLOBO SA
1144836,105350193,FLUCOLCID,17115437000173,LABORATÓRIO GLOBO SA
4235,105350107,FLUCOLCID,17115437000173,LABORATÓRIO GLOBO SA
4234,105350092,FLUCOLTRIX,17115437000173,LABORATÓRIO GLOBO SA
3059,105350121,FUNGISTEN,17115437000173,LABORATÓRIO GLOBO SA
4444,105350085,FUROSECORD,17115437000173,LABORATÓRIO GLOBO SA
65,105350114,GINKAN,17115437000173,LABORATÓRIO GLOBO SA
4567,105350106,GLICAMIDA,17115437000173,LABORATÓRIO GLOBO SA
165084,105350127,GLOBAREN,17115437000173,LABORATÓRIO GLOBO SA
169766,105350130,GLOBO ITRACONAZOL,17115437000173,LABORATÓRIO GLOBO SA
3657646,105350240,GLOBOFLU,17115437000173,LABORATÓRIO GLOBO SA
6236,105350098,GYNOPLUS,17115437000173,LABORATÓRIO GLOBO SA
464437,105350086,HIDROTIAZIDA,17115437000173,LABORATÓRIO GLOBO SA
4802,105350083,HIDROXIDO DE ALUMINIO,17115437000173,LABORATÓRIO GLOBO SA
4824,105350102,HIDROXIDO DE ALUMINIO + HIDROXIDO DE MAGNESIO + DIMETICONA,17115437000173,LABORATÓRIO GLOBO SA
1091243,105350184,HOXIDRIN,17115437000173,LABORATÓRIO GLOBO SA
3589679,105350231,IBUGLOBO,17115437000173,LABORATÓRIO GLOBO SA
585824,105350156,INTESTIN,17115437000173,LABORATÓRIO GLOBO SA
5018,105350014,IODETO DE POTASSIO,17115437000173,LABORATÓRIO GLOBO SA
3587522,105350230,Ibuprofeno,17115437000173,LABORATÓRIO GLOBO SA
6203,105350027,KOLPAZOL,17115437000173,LABORATÓRIO GLOBO SA
5188,105350120,L-CARBOCISTEINA,17115437000173,LABORATÓRIO GLOBO SA
169768,105350129,LAMPRAL,17115437000173,LABORATÓRIO GLOBO SA
708253,105350177,LERGIDRIN,17115437000173,LABORATÓRIO GLOBO SA
169772,105350131,LERGITEC,17115437000173,LABORATÓRIO GLOBO SA
1337168,105350224,LIPFITE,17115437000173,LABORATÓRIO GLOBO SA
5529,105350096,MALEAPRIL,17115437000173,LABORATÓRIO GLOBO SA
536086,105350142,MALEATO DE DEXCLORFENIRAMINA + BETAMETASONA,17115437000173,LABORATÓRIO GLOBO SA
6984,105350100,MALTENS,17115437000173,LABORATÓRIO GLOBO SA
440160,105350138,MAPITRIM,17115437000173,LABORATÓRIO GLOBO SA
5622,105350030,MEBENDAZOL,17115437000173,LABORATÓRIO GLOBO SA
5906,105350015,METRONIDAZOL,17115437000173,LABORATÓRIO GLOBO SA
3204,105350072,NEOLEND,17115437000173,LABORATÓRIO GLOBO SA
6078,105350009,NEOM,17115437000173,LABORATÓRIO GLOBO SA
589171,105350157,NEONID,17115437000173,LABORATÓRIO GLOBO SA
588339,105350158,NISTATINA + OXIDO DE ZINCO,17115437000173,LABORATÓRIO GLOBO SA
575904,105350151,NITRATO DE ISOCONAZOL,17115437000173,LABORATÓRIO GLOBO SA
604659,105350164,NORFLOXACINO,17115437000173,LABORATÓRIO GLOBO SA
6320,105350097,NORXACIN,17115437000173,LABORATÓRIO GLOBO SA
1887,105350080,NOVACIMET,17115437000173,LABORATÓRIO GLOBO SA
6434,105350090,NOVOPRAZOL,17115437000173,LABORATÓRIO GLOBO SA
983983,105350178,NOVOPRAZOL,17115437000173,LABORATÓRIO GLOBO SA
570635,105350144,NOVOSORO H,17115437000173,LABORATÓRIO GLOBO SA
607250,105350152,NOVOSORO NF,17115437000173,LABORATÓRIO GLOBO SA
746121,105350172,OMEPRAZOL,17115437000173,LABORATÓRIO GLOBO SA
6159,105350094,OPTAFLAN,17115437000173,LABORATÓRIO GLOBO SA
1339576,105350210,OPTAFLAN,17115437000173,LABORATÓRIO GLOBO SA
365358,105350071,OPTAMAX,17115437000173,LABORATÓRIO GLOBO SA
617,105350095,OSSOMAX,17115437000173,LABORATÓRIO GLOBO SA
6811,105350091,PERMETRINA,17115437000173,LABORATÓRIO GLOBO SA
3648,105350011,PIROFEBRAN,17115437000173,LABORATÓRIO GLOBO SA
137812,105350081,PIROXAN,17115437000173,LABORATÓRIO GLOBO SA
5498,105350119,POLARATIN,17115437000173,LABORATÓRIO GLOBO SA
5530,105350116,PRESSOCORD,17115437000173,LABORATÓRIO GLOBO SA
7145,105350076,PROPALOL,17115437000173,LABORATÓRIO GLOBO SA
1232061,105350200,PROPALOL,17115437000173,LABORATÓRIO GLOBO SA
1152282,105350191,PROSOLIN,17115437000173,LABORATÓRIO GLOBO SA
7194,105350077,RANYTISAN,17115437000173,LABORATÓRIO GLOBO SA
410763,105350133,RARIVIT,17115437000173,LABORATÓRIO GLOBO SA
282318,105350029,RARIVIT,17115437000173,LABORATÓRIO GLOBO SA
421874,105350137,RARIVIT GLB COM FLÚOR,17115437000173,LABORATÓRIO GLOBO SA
521880,105350139,REHIDRAZOL,17115437000173,LABORATÓRIO GLOBO SA
523796,105350162,RESPIRAN,17115437000173,LABORATÓRIO GLOBO SA
3314856,105350229,RISPXAN,17115437000173,LABORATÓRIO GLOBO SA
7319,105350018,SALBUTAMOL,17115437000173,LABORATÓRIO GLOBO SA
137774,105350124,SCAFLOGIN,17115437000173,LABORATÓRIO GLOBO SA
1499972,105350226,SCAFLOGIN GOTAS,17115437000173,LABORATÓRIO GLOBO SA
7381,105350105,SECNIDAZOL,17115437000173,LABORATÓRIO GLOBO SA
7382,105350110,SECNIMAX,17115437000173,LABORATÓRIO GLOBO SA
1298331,105350219,SIMLIP,17115437000173,LABORATÓRIO GLOBO SA
125523,105350123,SINTAFLAT,17115437000173,LABORATÓRIO GLOBO SA
1141713,105350188,SINVASMAX,17115437000173,LABORATÓRIO GLOBO SA
1238168,105350207,SPECDERA,17115437000173,LABORATÓRIO GLOBO SA
275452,105350132,SPECTOFLUX,17115437000173,LABORATÓRIO GLOBO SA
577120,105350154,TIOCONAZOL + TINIDAZOL,17115437000173,LABORATÓRIO GLOBO SA
3471799,105350233,TRANQUIL,17115437000173,LABORATÓRIO GLOBO SA
2581228,105350223,TRANQUIL,17115437000173,LABORATÓRIO GLOBO SA
404012,105350135,TRIFORMIN,17115437000173,LABORATÓRIO GLOBO SA
7812,105350028,TÔNICO VITAL,17115437000173,LABORATÓRIO GLOBO SA
1007,105350111,ZOLPROX,17115437000173,LABORATÓRIO GLOBO SA
